ID,URL,NAME,ADDRESS,CITY,SCHOOL_TYPE,LEVEL_CODE
42766e7a-adc7-4c7b-b889-1221f8354162,https://educationdestinationasia.com/school/canadian-international-school-china,Canadian International School - China,Beijing | China | China,Beijing | China | China,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
6a9fd7e4-8e40-4209-b1c0-cef4672a3e33,https://educationdestinationasia.com/school/sinarmas-world-academy,Sinarmas World Academy,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d42f8ee8-bb81-4d59-b7f1-bfd684ceafd4,https://educationdestinationasia.com/school/wells-international-school-2,Wells International School (Thong Lor Campus),Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
77add6db-4d9a-431e-8fa9-f16c837e7360,https://educationdestinationasia.com/school/beijing-world-youth-academy,Beijing World Youth Academy,Beijing,Beijing,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
ff12af27-b841-4298-b438-28a82c4283c7,https://educationdestinationasia.com/school/sekolah-buin-batu,Sekolah Buin Batu,Indonesia,Indonesia,,
25687126-ff84-4958-aefd-fa2700a37e77,https://educationdestinationasia.com/school/tanjung-bara-international-school,Tanjung Bara International School,Indonesia,Indonesia,,
7d9bd90d-2238-4a82-8fbb-0a17d640aba4,https://educationdestinationasia.com/school/the-oxford-school-dubai,"The Oxford School, Dubai",United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
38c02647-7413-417a-ac6f-c9ad55fbe8a5,https://educationdestinationasia.com/school/ascot-international-school,Ascot International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
82f31976-2acd-4350-bdc3-93a64a4203f1,https://educationdestinationasia.com/school/brighton-college-singapore,Brighton College Singapore,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools","k, p"
3812deae-d6d6-4431-b651-6e6a8b40fceb,https://educationdestinationasia.com/school/nilai-international-school,Nilai International School,"Nilai, Negeri Sembilan",Nilai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e72bf7b1-5e99-4e3d-b6c3-6e31038b0a18,https://educationdestinationasia.com/school/american-international-school-of-guangzhou-elementary-school-ersha-campus,American International School of Guangzhou Elementary School Ersha Campus,Guangzhou,Guangzhou,"Preschool/Kindergarten, Primary Schools","k, p"
bc934513-2a58-4cc9-be80-ecd76b50f0e3,https://educationdestinationasia.com/school/deutsche-botschaftsschule-peking,Deutsche Botschaftsschule Peking,Beijing,Beijing,,
6adc1636-9962-4fe8-90e9-5cd2e617b49f,https://educationdestinationasia.com/school/bright-jigsaw-international-school,Bright Jigsaw International School,Brunei,Brunei,Primary Schools,p
d027af24-3648-45da-9b6d-671480fb858e,https://educationdestinationasia.com/school/regents-school-bali,Regents School Bali,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
94999f14-8247-4186-91fa-787f08ce6c8a,https://educationdestinationasia.com/school/raffles-international-school-ris,Raffles International School (RIS),Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d7a89706-e4ce-45cd-b7f9-9a67f52bb24b,https://educationdestinationasia.com/school/wuhan-yangtze-international-school,Wuhan Yangtze International School,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e553057b-b4df-4a84-9504-dcafa533303d,https://educationdestinationasia.com/school/the-international-school-of-choueifat-isc-dubai,The International School of Choueifat (ISC) – Dubai,"Dubai | Abu Dhabi, United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE)",Dubai | Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
98eb30e8-37e1-4d85-96a9-7c6b68b995bb,https://educationdestinationasia.com/school/ekhlass-international-school,Ekhlass International School,"Kemaman, Terengganu",Kemaman,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d65070ae-d059-4906-83d1-e45a7736db7a,https://educationdestinationasia.com/school/international-mongolia-school,International Mongolia School,Seoul,Seoul,"Primary Schools, Secondary Schools","p, s"
9595ad9d-7af0-4c1a-9d6a-0a0f3340b539,https://educationdestinationasia.com/school/oakrich-international-school,Oakrich International School,"Melaka City, Melaka",Melaka City,"Primary Schools, Secondary Schools","p, s"
3d54ea2b-5b5e-442e-b628-0d78db1b6f3a,https://educationdestinationasia.com/school/australian-international-school-dubai,Australian International School Dubai,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
5c7fde9f-4889-49c0-a672-aa4788c053b8,https://educationdestinationasia.com/school/tunas-muda-school-meruya-school,Tunas Muda School Meruya School,Jakarta,Jakarta,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
7f0eb4f3-be27-4a3f-bbd7-ed948581b3e8,https://educationdestinationasia.com/school/qsi-international-school-shenyang,QSI International School Shenyang,China,China,,
e49f44c1-a6db-4e4d-92a0-ece97c9e8f71,https://educationdestinationasia.com/school/dulwich-international-high-school-zhuhai,Dulwich International High School Zhuhai,China,China,,
c9403891-68a4-4985-99d9-40295b44e145,https://educationdestinationasia.com/school/american-school-of-creative-science,American School of Creative Science,United Arab Emirates (UAE) | United Arab Emirates (UAE),United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
faed6071-8e4c-46f6-8016-34bafe2cb40b,https://educationdestinationasia.com/school/american-international-school-of-guangzhou-elementary-school-ersha-campus,American International School of Guangzhou Elementary School Ersha Campus,Guangzhou,Guangzhou,"Preschool/Kindergarten, Primary Schools","k, p"
093ef26e-28a4-4859-a0d9-d418535ada8c,https://educationdestinationasia.com/school/montessori-academy-bangkok-international-school,Montessori Academy Bangkok International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools","k, p"
f38f3c33-5e8e-49fb-83a3-e7ea5c0ca172,https://educationdestinationasia.com/school/tenby-schools-malaysia,Tenby Schools Malaysia,"Ipoh, Perak | Selangor, Malaysia | Shah Alam, Selangor | Selangor, Malaysia | Johor Bahru, Johor | Pulau Pinang, Malaysia",Ipoh,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
9876dd41-4c74-4d10-8f9c-57d749e9f09d,https://educationdestinationasia.com/school/cmis-canada,CMIS Canada,Incheon,Incheon,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
4ffd2649-d575-4900-ad82-9d287ea7e091,https://educationdestinationasia.com/school/vietnam-australia-international-school-ba-thang-hai-campus,Vietnam-Australia International School (Ba Thang Hai Campus),Vietnam,Vietnam,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
c89356b3-70cf-441a-a45d-a519f91aa729,https://educationdestinationasia.com/school/stars-international-school,STARS International School,"Petaling Jaya, Selangor",Petaling Jaya,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
13f62be9-a9a3-417a-94f4-1311059826f6,https://educationdestinationasia.com/school/ambassador-school,Ambassador School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
2b8f6032-dfc6-413e-a459-6f10548779e3,https://educationdestinationasia.com/school/semarang-international-school,Semarang Multinational School,Indonesia,Indonesia,,
3c2c55b9-ee4f-48b0-995e-d8626d03f00d,https://educationdestinationasia.com/school/garden-international-school-bangkok,Garden International School Bangkok,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e84e3371-6129-4deb-b644-fa9e06a0d80f,https://educationdestinationasia.com/school/saigon-star-international-school,Saigon Star International School,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools","k, p"
74e37a6f-0a4d-4f3b-906e-a8f9888cfe25,https://educationdestinationasia.com/school/millennia-world-school,Millennia World School,Indonesia,Indonesia,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
4dc0277b-06a3-4520-bcf4-17e104924ef1,https://educationdestinationasia.com/school/gheras-international-school,Gheras International School,Doha,Doha,"Preschool/Kindergarten, Primary Schools","k, p"
7f2ddcc2-fa7f-4adb-a55c-31f4b149f022,https://educationdestinationasia.com/school/asian-international-school-thaivanlung-campus,Asian International School - Thaivanlung Campus,Ho Chi Minh City,Ho Chi Minh City,"Primary Schools, Secondary Schools","p, s"
83f58aee-c76f-40b4-ba84-cf4ad2f3b178,https://educationdestinationasia.com/school/highlands-international-boarding-school-hibs-and-sekolah-menengah-swasta-saleha-smss,Highlands International Boarding School (HIBS) and Sekolah Menengah Swasta Saleha (SMSS),"Genting Highlands, Pahang",Genting Highlands,"Primary Schools, Secondary Schools","p, s"
f47ab0a3-d798-4b87-82d7-d7af35cbb8b9,https://educationdestinationasia.com/school/yogyakarta-international-school,Yogyakarta International School,Indonesia,Indonesia,,
13343367-c1da-4a57-bc6c-6d548cb2c61b,https://educationdestinationasia.com/school/singapore-national-academy,Singapore National Academy,Indonesia,Indonesia,,
eb9b17bb-3f41-4187-86d9-fc411952654c,https://educationdestinationasia.com/school/the-language-house,The Language House,"Petaling Jaya, Selangor",Petaling Jaya,Learning Centre,
7f2477c1-5bbc-4f8d-86e7-357124e90a68,https://educationdestinationasia.com/school/wesley-international-school-thailan,"Wesley International School, Thailand",Thailand,Thailand,Primary Schools,p
7863d93f-959c-4470-aa77-3b3e67bd6498,https://educationdestinationasia.com/school/al-shola-private-school,Al Shola Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),,
53f61e3e-5311-49ad-96db-1e1bbe47af1e,https://educationdestinationasia.com/school/zhengzhou-huimin-school,Zhengzhou Huimin School,China,China,,
c98702aa-eb56-4c59-a7bf-588129c5a7e9,https://educationdestinationasia.com/school/gems-our-own-school-for-boys-sharjah,"GEMS Our Own School for Boys, Sharjah",United Arab Emirates (UAE),United Arab Emirates (UAE),"Primary Schools, Secondary Schools","p, s"
7ee2cf48-4756-4403-92d9-b2b46492785a,https://educationdestinationasia.com/school/yew-chung-international-school-of-shanghai-3,Yew Chung International School of Shanghai (Regency Park Campus),Shanghai,Shanghai,"Preschool/Kindergarten, Primary Schools","k, p"
e34d494e-3daa-40ab-80e1-9e6b589e8979,https://educationdestinationasia.com/school/ulink-college-guangzhou,Ulink College Guangzhou,Guangzhou,Guangzhou,"Secondary Schools, Pre-University","s, pu"
19fe07f6-c6ef-48ee-bb6e-acfec69ca695,https://educationdestinationasia.com/school/busan-foreign-school,Busan Foreign School,Busan,Busan,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
7bcbdf05-2ffd-4127-b3ab-e6824ae71503,https://educationdestinationasia.com/school/the-international-school-of-choueifat-isc-dubai,The International School of Choueifat (ISC) – Dubai,"Dubai | Abu Dhabi, United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE)",Dubai | Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
202cc753-93f0-48bd-a3b1-ca7ede781f6e,https://educationdestinationasia.com/school/green-oasis-school,Green Oasis School,Shenzhen,Shenzhen,"Primary Schools, Secondary Schools","p, s"
5b802d0a-1726-43f4-99d9-62bcf3e65c1e,https://educationdestinationasia.com/school/international-school-of-nagano-minamimatsumoto-campus,"International School of Nagano, Minamimatsumoto campus",Nagano,Nagano,Preschool/Kindergarten,k
dafeac00-c874-4394-8a8c-206c78b86a54,https://educationdestinationasia.com/school/sri-kuala-lumpur-international-school,Sri Kuala Lumpur International School,"Subang Jaya, Selangor",Subang Jaya,"Primary Schools, Secondary Schools","p, s"
761095ba-52f7-4c2b-a3d5-e17eb342ffb5,https://educationdestinationasia.com/school/bangkok-patana-school,Bangkok Patana School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
282bdd49-61ea-442f-b8b8-6c35287a0756,https://educationdestinationasia.com/school/big-heart-christian-school,Big Heart Christian School,Yongin,Yongin,"Primary Schools, Secondary Schools","p, s"
8386effc-e111-40b4-8dfe-9249ac851f42,https://educationdestinationasia.com/school/international-school-hcmc-american-academy,International School HCMC - American Academy,Ho Chi Minh City,Ho Chi Minh City,"Secondary Schools, Pre-University","s, pu"
032e23b4-5653-4fdc-943b-1d694ca481cf,https://educationdestinationasia.com/school/al-najah-private-school,Al Najah Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e653f6a2-430a-4eff-8cb4-05fdcf579da6,https://educationdestinationasia.com/school/ruamrudee-international-school,Ruamrudee International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
b96a32df-938e-4031-a1be-dc20a79fc8df,https://educationdestinationasia.com/school/knewton-global-schools,Knewton Global Schools,"Miri, Sarawak",Miri,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
a09ecbe9-de23-421c-9c46-95fc49c86aef,https://educationdestinationasia.com/school/the-grange-institution,The Grange Institution,Singapore | Singapore,Singapore | Singapore,"Primary Schools, Preschool/Kindergarten","p, k"
4d8f3016-ee81-484c-8f08-49dedd9a257f,https://educationdestinationasia.com/school/saint-peters-school,Saint Peter’s School,Jakarta,Jakarta,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
943f7e12-b65d-437f-b20c-0bb6e5bbb561,https://educationdestinationasia.com/school/st-andrews-international-school-bangkok,St. Andrews International School Bangkok (High School),Bangkok,Bangkok,"Secondary Schools, Pre-University","s, pu"
995f46ab-87ca-46db-8129-a5e6e3d2930b,https://educationdestinationasia.com/school/horizon-international-school,Horizon International School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
1dab02aa-61b5-4907-b6e6-7fef0c6b187a,https://educationdestinationasia.com/school/dwight-school-hanoi,Dwight School Hanoi,Hanoi,Hanoi,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
40f7cc90-e8d3-4867-bf5e-4568847125af,https://educationdestinationasia.com/school/seisen-international-school,Seisen International School,Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
90dac342-7dd5-472a-b89f-04340f5ee6af,https://educationdestinationasia.com/school/anglo-chinese-school-international,ACS International - Singapore,Singapore,Singapore,Primary Schools,p
4ac080c4-cbcd-4ef5-9d2c-dd08cdb84780,https://educationdestinationasia.com/school/abu-dhabi-international-school,Abu Dhabi International School,"Abu Dhabi | Abu Dhabi, United Arab Emirates (UAE)",Abu Dhabi | Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
f1190e84-a411-47a2-a390-70c3e40fd931,https://educationdestinationasia.com/school/gems-international-school-al-khail,"GEMS International School, Al Khail",United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
